,period__0,t0__0,r__0,b__0,r_pl
81,6.3070794939992281,1325.4267219692148956,0.0153869684100820,0.6680382316863610,1.6783546703397692
82,6.2339403736262460,1325.4265806652092579,0.0148317886610481,0.6008712062302665,1.6177976782256700
83,6.2567613350960380,1325.2666391479237973,0.0153010801282175,0.6507147790654646,1.6689862882678086
84,6.3010595462128762,1325.5806469996171018,0.0147387757625971,0.6212871548554424,1.6076521688337897
85,6.2693417826910220,1325.4169775064076475,0.0144183558920423,0.5897751631033706,1.5727019322515821
86,6.2700892013704479,1325.5915453390580296,0.0160320291400227,0.6980048557213868,1.7487155536466683
87,6.2798436187625279,1325.4925235265400261,0.0150237818366016,0.6383193059052694,1.6387395970153709
88,6.2780269922661462,1325.5009252850907160,0.0151168545831283,0.6480087741992772,1.6488916344181395
89,6.2569080244384505,1325.5098602643251979,0.0149549064329838,0.6359540113458204,1.6312269179578309
90,6.2756149431808694,1325.4768359109107223,0.0145415313510265,0.5595843423201934,1.5861374642776300
91,6.2836447534583035,1325.5430745272321928,0.0161330560100186,0.7388076013146704,1.7597351979696039
92,6.2550716633642534,1325.6229140720986379,0.0151914861177890,0.6423479914660115,1.6570321713591547
93,6.2354623680617829,1325.5585387851663199,0.0145529854457465,0.5924692780585454,1.5873868353594034
94,6.2872123065398808,1325.4284035843431866,0.0147856297409280,0.5970953762230693,1.6127628307432653
95,6.2628997673151909,1325.5281879606009170,0.0157466706375539,0.6540452929839408,1.7175896838472668
96,6.2487180329287133,1325.3504378003594866,0.0173124118182171,0.7127558645477995,1.8883750492989542
97,6.2747449047747450,1325.5943834817417155,0.0173433485712901,0.7430351467314520,1.8917495180455799
98,6.2308486916348071,1325.5667292223474760,0.0163923923241658,0.7084616937545253,1.7880226619090602
99,6.2332777502764278,1325.5569007406415949,0.0162674300250935,0.6761677724018873,1.7743922278511708
100,6.2923637581647753,1325.5128562722359220,0.0146073882584121,0.6424253576696362,1.5933208967211747
101,6.2557443931421002,1325.5309071604747260,0.0147990542442466,0.5958753457755235,1.6142271268437891
102,6.2297143139406153,1325.4441356285251459,0.0142518693482136,0.5890598511034251,1.5545421842793667
103,6.2837732376339615,1325.6154627074552081,0.0141449682499897,0.5587260395888005,1.5428818004606137
104,6.2443419737070851,1325.3661391762379935,0.0146968611970069,0.6409817704832330,1.6030802801394910
105,6.2607883333340340,1325.6571880072008298,0.0148519935603524,0.6261710457972909,1.6200015553122620
106,6.2655475698435419,1325.5551717083039875,0.0156560487192874,0.6481578557771237,1.7077049738963408
107,6.2477218233503464,1325.5290446148371757,0.0155985337153280,0.6523151034273584,1.7014314460033026
108,6.2445467551724017,1325.5542292976836052,0.0156322522802698,0.6565259470741786,1.7051093446925738
109,6.2536971017733389,1325.6203967129606553,0.0154242309788133,0.6359646605376258,1.6824191361001615
110,6.2511750290496302,1325.5963604157659574,0.0154066103940978,0.6559419127774411,1.6804971466696690
111,6.2782575650375785,1325.4111091663235129,0.0146663441052209,0.6520096440470845,1.5997515865229723
112,6.2511457646257487,1325.3598934223973629,0.0156466329320121,0.6786043818109125,1.7066779339930138
113,6.2412917275751010,1325.6089649922432727,0.0143203576689335,0.5455157714819021,1.5620126417392421
114,6.2830970102797918,1325.6374248650261052,0.0130001711065572,0.4617022126480441,1.4180114828603865
115,6.2985455736362690,1325.6187528510242828,0.0130248301884292,0.4809938736707276,1.4207012060159305
116,6.2633454742515458,1325.6737135654796020,0.0131096950576129,0.4892867599126325,1.4299579579469293
117,6.2842646713045704,1325.6533526224777688,0.0129600808325816,0.4350539668675193,1.4136385812745231
118,6.2632036071218851,1325.6288615001531070,0.0129905536767237,0.4410287105495729,1.4169624485186294
119,6.2426186044874985,1325.4390255283526585,0.0140430651527839,0.5304916785848121,1.5317665804537046
120,6.2667288947836512,1325.4047601272720840,0.0142875729407750,0.5918704742852398,1.5584366025771224
121,6.2664033955051508,1325.6120376690414560,0.0165755807926669,0.6868299796703446,1.8080041952083448
122,6.2580582784113030,1325.5069882818413589,0.0156686971359912,0.7271237657610682,1.7090846172855620
123,6.2628930676175605,1325.5488780162393141,0.0156048270557293,0.6657098476428031,1.7021179007338998
124,6.2399216038785896,1325.4344130026754556,0.0159127594023379,0.7143078406164045,1.7357060435249543
125,6.2841107014088848,1325.3523283803513095,0.0157939582429894,0.6475802043797876,1.7227476442275493
126,6.2693661098819256,1325.5008408205269461,0.0152767135482158,0.6197822125505194,1.6663284701547041
127,6.2441498817107783,1325.3482466221848881,0.0143906219506554,0.5539108279980047,1.5696768145797302
128,6.2358646132966182,1325.6404095822747422,0.0151173111675172,0.6141604885007342,1.6489414369862012
129,6.2641438054490957,1325.4601781355286221,0.0136711491666832,0.4748146033275150,1.4911993344822885
130,6.2680099694758429,1325.5128186469744378,0.0141932137634529,0.5095037804318610,1.5481442459720300
131,6.2538896791889762,1325.5233301405389739,0.0166740263412469,0.7288131077795788,1.8187422783596203
132,6.2753583942749271,1325.5469261282955813,0.0138515305177050,0.4940544169100314,1.5108746775947934
133,6.2630332099509083,1325.5996771972470469,0.0147532701478272,0.6140049037358339,1.6092331637703070
134,6.2622450665039917,1325.5910497863269484,0.0149994588492312,0.6223960077316776,1.6360865338282784
135,6.2580397398198517,1325.5967759457928423,0.0147175158742302,0.5912485847443784,1.6053332173691146
136,6.2694443622305016,1325.3872368740173897,0.0143281924692995,0.6049396464818879,1.5628672333283633
137,6.2623114977919814,1325.4110413462035467,0.0153307145527721,0.6455309005371397,1.6722187037461915
138,6.2633397242616944,1325.6149497303576936,0.0146897963432528,0.6116622809427286,1.6023096715324292
139,6.3102449292211817,1325.6244169191904803,0.0151150682149230,0.6400231991945515,1.6486967838575644
140,6.2595389473723921,1325.6099961700472250,0.0148824774737137,0.5701845682687516,1.6233266299466380
141,6.2735536964854504,1325.5428293210911761,0.0148787787768833,0.5751396459737624,1.6229231895200351
142,6.2566097018050044,1325.4676206349893164,0.0148160048922860,0.5877278562693734,1.6160760420130436
143,6.2614337745033390,1325.5544807638430029,0.0157811791001173,0.6517360927851847,1.7213537417023279
144,6.2455793559962052,1325.5909956283926476,0.0154168725819355,0.6111910729484668,1.6816165088745136
145,6.2053727388729989,1325.5776099896161213,0.0167243518461997,0.7147607341216687,1.8242316017938134
146,6.2848255768704693,1325.5306731145392405,0.0155701033459557,0.7001168334461305,1.6983303644943499
147,6.2529852976532441,1325.5349821997237996,0.0163580393572301,0.7285384004357029,1.7842755649527249
148,6.2583309904340805,1325.5840636059278950,0.0162439336738848,0.7101056920851901,1.7718293311364872
149,6.2677933149641802,1325.4211450442685418,0.0126834052998142,0.3400421123297474,1.3834598182971036
150,6.2806121308812441,1325.3625299722227737,0.0125673684046145,0.3969054767728654,1.3708029349007222
151,6.2681945386335336,1325.3806924507405256,0.0126623532191744,0.4186523658831908,1.3811635337450980
152,6.2559481502197904,1325.4608076008585158,0.0125566331847376,0.4586493434049518,1.3696319760778237
153,6.2466310841671335,1325.4397796021976319,0.0128834455826600,0.4275696310374435,1.4052794863449258
154,6.2619137630505639,1325.3799406604848627,0.0126960752588276,0.4711703359392265,1.3848418114432808
155,6.2876149283291092,1325.3215633458241882,0.0132501120733347,0.4825997000755026,1.4452741364072299
156,6.2792272344833862,1325.3573266226721898,0.0142422616666688,0.5290375689533308,1.5534942132455587
157,6.2490504891555814,1325.6667247873806446,0.0141585701654919,0.6113736628045968,1.5443654480382467
158,6.2418772220573917,1325.6970288106570024,0.0141923787336250,0.6139848467665546,1.5480531639489679
159,6.2893573161523468,1325.3356628789949809,0.0152153638864186,0.6631350961961264,1.6596366717018243
160,6.2749383124170315,1325.5786126141751993,0.0151317127006360,0.6725007525929564,1.6505123039514018
161,6.2955938160338061,1325.5969546193780388,0.0141229239336415,0.6114089081694114,1.5404772864386509
162,6.2738726604559396,1325.5123424021483061,0.0146249592178817,0.6460088378691164,1.5952374732099346
163,6.2711179564916453,1325.6319837214105064,0.0150967272453395,0.6375847710394756,1.6466962174601678
164,6.2549616758214883,1325.5224455881054837,0.0146670720006279,0.5906302860096585,1.5998309827122230
165,6.2472472791791223,1325.5892170447411900,0.0140630151365325,0.6083992062415822,1.5339426522766462
166,6.2753107617526434,1325.4352983640562798,0.0140816591403711,0.6237633640888903,1.5359762725507822
167,6.2475562055295262,1325.5677324719872558,0.0162651036995198,0.6934990247885107,1.7741384807005087
168,6.2569151867477517,1325.4217410105013641,0.0151992829836874,0.6861729222504274,1.6578826251942358
169,6.2211053328277961,1325.5363421822628425,0.0150375592483460,0.6818270676534296,1.6402423870861729
170,6.2141987372522784,1325.5157943006076948,0.0149039396766049,0.6329525893130049,1.6256676491453581
171,6.2383239603373486,1325.5185578350074138,0.0158159569472116,0.6541295545003587,1.7251471830443363
172,6.2694814390383806,1325.5243955080468368,0.0163790702698830,0.7472552980182776,1.7865695405775386
173,6.2793414234376801,1325.4758835452209951,0.0158420880055020,0.7563421914363636,1.7279974640453617
174,6.2728086643313503,1325.5476967025228987,0.0129626600207330,0.4443001045036390,1.4139199097574464
175,6.2652601258423770,1325.5328203217027294,0.0130781229470611,0.4240289311947734,1.4265141867124078
176,6.2586764767557463,1325.5234877459868130,0.0142976358631973,0.6879539253895289,1.5595342296336521
177,6.2597406114329486,1325.4817327891328205,0.0156220067313977,0.6329364124335589,1.7039917974057186
178,6.2663134442887030,1325.5172638536432714,0.0150174751265392,0.6790447744381907,1.6380516839706720
179,6.2680111972995380,1325.4777478411863285,0.0151029163042523,0.6417749930439904,1.6473712975444612
180,6.2829659943994693,1325.5411968000571505,0.0153479062150666,0.6761139120060554,1.6740939078756700
181,6.2520116566780883,1325.4654453267110057,0.0153319051496392,0.6489183414833203,1.6723485697314242
182,6.2781920015442187,1325.3942706523530433,0.0154707224065975,0.6707150421419207,1.6874902523118003
183,6.2594346752848073,1325.4826051814809489,0.0151197341708779,0.6508642450440928,1.6492057293989963
184,6.2624506288403579,1325.4879734771275253,0.0151973860503514,0.6276535522982967,1.6576757145904661
185,6.2640284999602676,1325.4653292270493239,0.0152983515711063,0.6084574229630328,1.6686886671608581
186,6.2540146011949549,1325.4017145923721728,0.0149363469217303,0.6313440474945136,1.6292025138282180
187,6.2685707459086393,1325.6102875199931077,0.0144434007312953,0.5745107137160875,1.5754337324222156
188,6.2711046592904394,1325.5365217765927355,0.0150287103072453,0.5747895335663893,1.6392771767063161
189,6.2767613001526152,1325.6067907402657511,0.0144083893556131,0.6992115514526034,1.5716148186293739
190,6.2829848535484647,1325.6272896104992469,0.0140162263898454,0.5562679614067496,1.5288391055981294
191,6.2519320441332678,1325.5643835201278762,0.0141905711089782,0.5812792092385776,1.5478559948128987
192,6.2482209168020102,1325.6253258242597894,0.0140848295878729,0.5868190072095497,1.5363220934578026
193,6.2588079940633339,1325.4386682340007155,0.0141910076924429,0.5854918678796952,1.5479036157527319
194,6.2918931180782449,1325.5472931074639291,0.0153957867701169,0.6414265126472523,1.6793165450479461
195,6.3139918098625385,1325.5391220648136823,0.0156111727906385,0.6403429648265269,1.7028100704672549
196,6.2739556791814959,1325.5314862401130540,0.0169764530510269,0.7053498839448983,1.8517298862669733
197,6.2831125368235723,1325.3742504849763009,0.0170189165021349,0.7204406178864410,1.8563616454014915
198,6.3046726052627644,1325.4685145131174977,0.0161828387001235,0.6866508961348375,1.7651653131302283
199,6.2228474886304328,1325.6024083546531074,0.0138833982602334,0.5229298465336180,1.5143506952923900
200,6.2558663990082444,1325.6444483406808104,0.0135795424704529,0.5017092079631619,1.4812072085251260
201,6.2696372620488683,1325.4696935797105652,0.0124046969215688,0.4157186551316333,1.3530593199127341
202,6.2673455758023415,1325.6131826692251252,0.0126052559804884,0.4199820150969021,1.3749355741718947
203,6.2647647902844099,1325.4070043146837179,0.0153278342317941,0.6417207719033557,1.6719045287874383
204,6.2509197475519951,1325.4428817129501113,0.0149735271405066,0.6805608737757867,1.6332579971543946
205,6.2656128688145136,1325.6448364087368645,0.0141218115180390,0.5278981006557006,1.5403559481820237
206,6.2587788976004051,1325.2878296892417893,0.0154053259680035,0.6520949326768727,1.6803570461328681
207,6.2316638354955494,1325.5413257875172803,0.0148258693602379,0.5882504585716333,1.6171520223761755
208,6.2235817776186044,1325.5206729048447869,0.0158422441093599,0.6267075543925641,1.7280144912876390
209,6.2429018340528097,1325.6715417938466999,0.0148307116396250,0.5753944751052380,1.6176802006376656
210,6.2424141859045204,1325.6161976200980916,0.0151843870932547,0.6479838858347198,1.6562578355273945
211,6.2708689612300113,1325.6307273888144209,0.0155341420212160,0.6376824490676177,1.6944078337059605
212,6.2702889675270317,1325.5992825527314380,0.0154470599009662,0.6525261697742136,1.6849092320757242
213,6.2559964333663292,1325.5042861814033586,0.0139798535451869,0.5517633693923525,1.5248716877105299
214,6.2503182295734483,1325.5520318102865076,0.0138818388618087,0.5786110559602770,1.5141806017717407
215,6.2663601383164851,1325.4766579896684107,0.0144919099432001,0.5598624019889529,1.5807249412026028
216,6.2606461371455326,1325.4507787955531057,0.0138942838897907,0.5591925160390196,1.5155380602573467
217,6.2670398028829721,1325.5040370805777457,0.0150107768534675,0.6256780534911012,1.6373210606540136
218,6.2508398036656443,1325.4066006926714181,0.0161088009562219,0.6736787399971869,1.7570895447301864
219,6.2629885976590476,1325.5644712715024980,0.0146451787491919,0.6382138996800737,1.5974429463026352
220,6.2708008987553567,1325.4511533686948042,0.0148454946437046,0.6593014846325871,1.6192926770708045
221,6.2649597347957373,1325.4619974846054902,0.0148837502811486,0.6651998802129460,1.6234654631622436
222,6.2733803548183564,1325.4679522708331660,0.0152165841280384,0.6580814444143291,1.6597697712290997
223,6.2719324660006031,1325.4625658322249819,0.0153536621916780,0.5635154769699026,1.6747217489143158
224,6.2538958332593433,1325.5042098266444555,0.0136155828628981,0.5642395895348644,1.4851383637318611
225,6.2619036576312279,1325.5826423712026099,0.0140423979850391,0.5603124506213734,1.5316938082174516
226,6.2739497062566612,1325.5842310012808412,0.0142941723012526,0.5854444657585830,1.5591564368670074
227,6.3029782844667759,1325.4196479033582818,0.0139601638732208,0.5288244580857622,1.5227240097520749
228,6.2378378804328278,1325.4117284930318874,0.0150688277834628,0.6591325307310302,1.6436530454140055
229,6.2518648506286327,1325.6049014865784557,0.0150151353129348,0.6350683348453945,1.6377964655945771
230,6.2725326595735398,1325.5332169233415698,0.0137726726215824,0.5675297843791394,1.5022731444842359
231,6.2911234286359505,1325.5695499956977983,0.0147167627490393,0.6379221795104006,1.6052510692066011
232,6.2886868167439429,1325.5616470370778188,0.0158309066958414,0.7304096222150499,1.7267778473678466
233,6.2338503867158117,1325.4390780463693318,0.0159769873544202,0.6539788082141370,1.7427117954359688
234,6.1932825772548927,1325.4560485967092518,0.0158087757712980,0.6732276272734198,1.7243638864382853
235,6.1793821191463945,1325.4419779003023905,0.0159197910723629,0.7042413049948983,1.7364730325712732
236,6.1987946723301004,1325.4783773511949221,0.0158602101760896,0.7027416326352125,1.7299741646423779
237,6.2608027665463410,1325.5813858202950541,0.0140775760837706,0.5892396085350603,1.5355309075554155
238,6.2716136067145127,1325.4511237180518037,0.0142174588003647,0.5270259080706243,1.5507888066059972
239,6.2707540970776385,1325.5503233090271351,0.0151420987732800,0.6102045615937847,1.6516451790613043
240,6.2627331777683626,1325.5047522965262488,0.0149581944573127,0.5795846139658873,1.6315855637184160
241,6.3164310253603348,1325.5648332657583524,0.0147822714736614,0.5875602649938736,1.6123965231379607
242,6.2907352239803922,1325.6359484272725240,0.0149491208411342,0.5860929089196080,1.6305958465964832
243,6.2364363690757036,1325.6250105157316739,0.0142073689984212,0.5328010564208969,1.5496882476288623
244,6.2602169359545092,1325.5066568277841270,0.0153656563511350,0.6869027606751895,1.6760300282975507
245,6.2645524129819918,1325.4663821945898690,0.0142433590081859,0.5647987927920531,1.5536139072756685
246,6.2783007920852825,1325.5096843476389950,0.0149971005306890,0.6279581380300621,1.6358292970007224
247,6.2560367070353093,1325.4758666662046380,0.0154274618411986,0.6439244919783605,1.6827715468433935
248,6.2234682560083545,1325.6236871135474757,0.0152292927691134,0.6617421859938217,1.6611559836741618
249,6.2425191116473409,1325.5984201062449301,0.0144106817271700,0.6319896017870806,1.5718648621991094
250,6.2455200169376122,1325.6274656510674959,0.0144744716833999,0.5992646893536527,1.5788228391121635
251,6.2687337212489194,1325.4048031160014034,0.0149297835684127,0.6704373664945986,1.6284866070686770
252,6.2254460584711930,1325.7242563616905500,0.0145958773293278,0.6051823373380736,1.5920653263532019
253,6.2609280481806335,1325.4846974468898679,0.0128395471874510,0.4698517129985721,1.4004912087157040
254,6.2605907113684047,1325.4881937947952792,0.0141196814589033,0.5513021505388399,1.5401236090621033
255,6.2820863452260287,1325.5882174434113949,0.0141817799049006,0.5906298466782146,1.5468970821779731
256,6.2559136061668390,1325.5247324475367350,0.0142430933316391,0.6207730510450237,1.5535849282421603
257,6.2687388666129822,1325.4947727542012217,0.0158631474329727,0.6542300349266362,1.7302945499630176
258,6.2708017345198996,1325.4526041647820875,0.0151383667620315,0.6321551416812258,1.6512381048188791
259,6.2543082699205570,1325.4664865813019787,0.0149744424482203,0.6823128286121247,1.6333578355978864
260,6.2616255884895011,1325.5498935050341061,0.0154471885305346,0.6421445059684483,1.6849232625222106
261,6.2418713425486931,1325.5665406985958725,0.0158975541968361,0.6798264951135166,1.7340475148929764
262,6.2182784896790322,1325.5238745628601009,0.0155513607429222,0.6722149766688337,1.6962859893778670
263,6.2723801207750123,1325.7588114771770051,0.0150022317607278,0.6268110819777395,1.6363889929506175
264,6.2507994889524587,1325.4540769288355477,0.0150721919232751,0.6115315593747580,1.6440199935752826
265,6.2726757453192912,1325.2903685327116818,0.0140300217375806,0.5749195469217112,1.5303438520617185
266,6.2409646744454026,1325.7366321329866423,0.0151136554609700,0.6385751818195528,1.6485426857836702
267,6.2632236201634770,1325.5252366158515542,0.0148845405916596,0.6157423157840607,1.6235516673645125
268,6.2334549303377198,1325.4993732946497857,0.0143195329820423,0.5860240183274126,1.5619226878861803
269,6.2404374851136213,1325.5496243710374529,0.0152895004809738,0.6387588644653712,1.6677232223724054
270,6.2781890627901182,1325.4383219212822951,0.0153970938898739,0.6715141252499924,1.6794591209271161
271,6.2682375646257738,1325.3884549037579745,0.0157874802236566,0.6210040671194185,1.7220410453893675
272,6.2662120937107311,1325.3977784943092502,0.0150139615628048,0.6761969160416385,1.6376684371902723
273,6.2696376107825609,1325.4759993381314871,0.0145098974264575,0.6462766623059812,1.5826869505944563
274,6.2843624885400402,1325.4817913359959221,0.0152366003901579,0.5992444481269430,1.6619530724561979
275,6.2881408239025909,1325.4735786495500633,0.0151346675792759,0.6336508692932236,1.6508346113893240
276,6.3120959716958867,1325.5287079574848121,0.0148391114098069,0.6009478300489525,1.6185964170838787
277,6.2965579321380396,1325.5183621241487799,0.0148075950108978,0.6030748056018420,1.6151587226731443
278,6.2405451177802869,1325.5545361287215655,0.0156191602544335,0.6938380738480151,1.7036813140291569
279,6.2896036145886569,1325.3679232483693795,0.0142085514775327,0.5678862287188364,1.5498172281587788
280,6.2627123459814227,1325.3913060735230829,0.0142830630475522,0.5858176731843021,1.5579446797921126
281,6.2553789959650645,1325.5744076957105335,0.0142800272333925,0.6420603305309862,1.5576135442014383
282,6.2941114769770516,1325.4122196042046653,0.0150210597294770,0.5998837055602232,1.6384426794495472
283,6.2243084850658201,1325.4481841909503146,0.0149835192812291,0.6332639381161490,1.6343479035999897
284,6.2969680080447752,1325.3933694114627997,0.0159219214524028,0.6524263320951010,1.7367054066942498
285,6.2787818748125996,1325.3698895755901503,0.0159175844929645,0.6770520942378825,1.7362323468988277
286,6.2467223558353124,1325.3874396801040803,0.0150039175942158,0.6575104859675397,1.6365728775491064
287,6.2885465164759511,1325.4179596531948846,0.0150008785727181,0.6644134047805071,1.6362413921136385
288,6.2890738610125112,1325.6103791213988643,0.0159012903534474,0.6913301096301758,1.7344550412965283
289,6.2433012035932975,1325.4587961057868597,0.0153394339006398,0.6358444994209965,1.6731697785665154
